Profile,Latitude,Longitude,grid_id,spatial_fold
2826,38.95055556,75.50333333,7015,3
2827,38.265,85.50472222,7017,3
2828,40.83083333,81.36944444,8016,0
2829,40.59816667,81.07322222,8016,0
2830,38.18416667,85.44583333,7017,3
2831,39.1675,88.175,7017,3
2832,39.125,88.16666667,7017,3
2833,38.74805556,87.44194444,7017,3
2834,39.03583333,88.1425,7017,3
2835,39.00944444,88.08694444,7017,3
2836,39.10833333,88.32305556,7017,3
2837,40.4725,97.02443611,8019,2
2838,40.44571583,95.76891083,8019,2
2839,39.77317972,97.90938611,7019,3
2840,39.89815139,98.36258,7019,3
2841,40.3486,97.24357806,8019,2
2842,40.80455889,95.20817083,8019,2
2843,40.94354361,95.51841222,8019,2
2844,39.81423583,94.34769333,7018,1
2845,39.69815917,98.32420917,7019,3
2846,40.2426875,97.86556333,8019,2
2847,40.36230778,97.64900722,8019,2
2848,40.31689944,97.81301583,8019,2
2849,39.59800278,98.40876667,7019,3
2850,40.26312861,94.76038306,8018,1
2851,40.51948389,96.92161667,8019,2
2852,39.89517667,97.3347375,7019,3
2853,39.54857056,98.39960806,7019,3
2854,38.14608,95.01187,7019,3
2855,37.29464,95.54227,7019,3
2856,36.76751,93.59652,7018,1
2857,37.26131,94.10111,7018,1
2858,36.90684,93.15979,7018,1
2859,38.00122,94.16027,7018,1
2860,38.76606,98.23507,7019,3
2861,38.79302,98.3319,7019,3
2862,38.79053,98.25247,7019,3
2863,38.6238,98.38472,7019,3
2864,37.22295,97.20383,7019,3
2865,37.25412,98.21377,7019,3
2866,37.18276,98.20292,7019,3
2867,38.81126,98.3997,7019,3
2868,38.20516,94.33151,7018,1
2869,39.490065,99.65260833,7019,3
2870,39.13597222,100.223045,7020,4
2871,38.94575222,100.5357256,7020,4
2872,39.73172139,98.56177194,7019,3
2873,38.88606,100.3762172,7020,4
2874,38.82375167,101.0235686,7020,4
2875,38.47820667,100.8611308,7020,4
2876,38.56592917,103.0842919,7020,4
2877,38.33872667,102.079445,7020,4
2878,39.83651528,98.78669333,7019,3
2879,38.28739861,101.7666067,7020,4
2880,39.65829389,98.77638694,7019,3
2881,40.43926917,99.05446361,8019,2
2882,40.76265861,99.4045675,8019,2
2883,39.36425528,98.9012725,7019,3
2884,39.04201167,102.50135,7020,4
2885,40.226055,98.73316667,8019,2
2886,39.71685944,98.71088861,7019,3
2887,39.62841833,98.85718472,7019,3
2888,39.31585083,99.43934417,7019,3
2889,38.48530944,101.553675,7020,4
2890,38.43175833,101.4480714,7020,4
2891,40.01690889,98.896065,8019,2
2892,39.01061507,100.2953717,7020,4
2893,39.46398167,98.86160667,7019,3
2894,39.13304028,99.29610056,7019,3
2895,38.50282889,100.9463614,7020,4
2896,37.27691556,102.8725703,7020,4
2897,38.98469528,100.0101708,7020,4
2898,37.94756111,102.5155994,7020,4
2899,36.97270722,103.3266639,7020,4
2900,37.83402194,102.0119239,7020,4
2901,39.29332778,99.24606722,7019,3
2902,38.92825611,100.83189,7020,4
2903,38.56068972,101.48663,7020,4
2904,39.77455611,98.55129278,7019,3
2905,39.45738278,98.71993111,7019,3
2906,39.33393917,98.81166639,7019,3
2907,38.56217,101.3691164,7020,4
2908,38.83751806,101.1534008,7020,4
2909,38.75391472,100.6460925,7020,4
2910,38.61935833,101.0290228,7020,4
2911,38.29189278,100.9081864,7020,4
2912,38.67370222,100.9274336,7020,4
2913,37.93907611,102.3007139,7020,4
2914,36.83637778,104.1537192,7020,4
2915,38.176215,101.592495,7020,4
2916,39.23216306,99.64189444,7019,3
2917,38.68414694,100.9519364,7020,4
2918,38.39308056,101.0127192,7020,4
2919,36.99257361,103.2114183,7020,4
2920,36.73396972,103.5040458,7020,4
2921,37.46028778,102.9016314,7020,4
2922,39.31361111,99.73444444,7019,3
2923,39.35686306,99.14115917,7019,3
2924,39.62054667,99.60005333,7019,3
2925,37.48538611,103.2287431,7020,4
2926,39.55220583,98.85944194,7019,3
2927,40.16214111,99.41900333,8019,2
2928,40.32721056,99.13733389,8019,2
2929,39.97984639,98.68039611,7019,3
2930,40.53311167,98.64637,8019,2
2931,40.4352775,99.38564417,8019,2
2932,39.12240722,102.5606139,7020,4
2933,38.89493722,100.11074,7020,4
2934,39.16135028,99.91660111,7019,3
2935,39.255725,99.385825,7019,3
2936,39.255185,99.64269111,7019,3
2937,40.88085,100.7321167,8020,2
2938,40.97949722,100.6850556,8020,2
2939,40.91267222,100.3335611,8020,2
2940,40.77945556,101.1259,8020,2
2941,40.80464167,101.0877111,8020,2
2942,40.67937222,101.3993472,8020,2
2943,40.74023889,101.1697583,8020,2
2944,40.79422222,101.1016444,8020,2
2945,41.031625,100.4225528,8020,2
2946,37.8557,101.10515,7020,4
2947,36.79208,99.05104,7019,3
2948,38.00149,100.62564,7020,4
2949,38.27667,99.88833,7019,3
2950,37.26763,101.35633,7020,4
2951,38.015239,100.25036,7020,4
2952,38.25051,99.88318,7019,3
2953,37.13229,101.80698,7020,4
2954,38.26372,99.88279,7019,3
2955,37.33827,101.0295,7020,4
2956,37.10703,101.82378,7020,4
2957,37.11905,101.84335,7020,4
2958,37.15076,101.83157,7020,4
2959,36.98819,101.67263,7020,4
2960,37.05217,101.47157,7020,4
2961,38.82773,98.46634,7019,3
2962,38.26667,99.87806,7019,3
2963,37.94255,100.90813,7020,4
2964,38.00244,100.90028,7020,4
2965,38.22838,99.89638,7019,3
2966,38.37852,99.32063,7019,3
2967,38.23413,99.89186,7019,3
2968,38.7044,98.47,7019,3
2969,38.04855,100.22299,7020,4
2970,37.48186,101.33782,7020,4
2971,38.23992,99.88897,7019,3
2972,38.08369,100.42748,7020,4
2973,38.71711,99.20508,7019,3
2974,38.35641,99.39027,7019,3
2975,38.27669,99.89361,7019,3
2976,38.22806,100.04694,7020,4
2977,38.73713,98.59045,7019,3
2978,37.27264,99.91578,7019,3
2979,38.84918,98.44326,7019,3
2980,38.19043,100.02543,7020,4
2981,38.26308,99.87553,7019,3
2982,36.93276,100.07155,7020,4
2983,38.35868,99.73277,7019,3
2984,38.19028,100.02239,7020,4
2985,37.87809,100.77894,7020,4
2986,38.84403,98.88969,7019,3
2987,38.27418,99.88852,7019,3
2988,38.27547,99.89524,7019,3
2989,36.62266,101.52756,7020,4
2990,36.68609,99.45139,7019,3
2991,37.00521,99.46357,7019,3
2992,36.67027,101.52162,7020,4
2993,37.02121,100.79013,7020,4
2994,36.87722,101.88554,7020,4
2995,36.8676,101.88848,7020,4
2996,37.18688,102.16606,7020,4
2997,36.81556,100.79512,7020,4
2998,36.90581,101.75348,7020,4
2999,37.0796,101.56637,7020,4
3000,38.76493,98.74163,7019,3
3001,38.78157,98.74942,7019,3
3002,38.25257,100.19805,7020,4
3003,38.78949,98.74171,7019,3
3004,38.78146,98.73932,7019,3
3005,38.07327,100.23307,7020,4
3006,36.697475,104.6780419,7020,4
3007,36.70002,104.9204114,7020,4
3008,41.13325,107.1893333,8021,3
3009,40.94641667,108.3390278,8021,3
3010,40.35656111,107.0496556,8021,3
3011,40.56631111,109.8262778,8021,3
3012,40.87808333,107.7598611,8021,3
3013,41.05163889,108.1900833,8021,3
3014,41.07027778,107.8470556,8021,3
3015,41.18066667,107.5977778,8021,3
3016,40.87288611,107.367925,8021,3
3017,40.54701111,109.7331861,8021,3
3018,40.56388889,109.3483333,8021,3
3019,41.07454444,108.200225,8021,3
3020,40.00439444,109.0947583,8021,3
3021,40.00625,110.0187778,8022,2
3022,41.04972222,109.9130556,8021,3
3023,39.242125,107.8933639,7021,1
3024,39.45609722,109.7272806,7021,1
3025,39.05800833,109.5096361,7021,1
3026,40.93759722,107.1775194,8021,3
3027,40.84898333,106.8982611,8021,3
3028,39.90886944,109.9498083,7021,1
3029,38.63126667,107.3588472,7021,1
3030,40.33766667,109.9893056,8021,3
3031,40.85472222,110.0819444,8022,2
3032,39.56311944,106.8854528,7021,1
3033,40.81444444,108.8052778,8021,3
3034,40.76244444,107.9678056,8021,3
3035,40.28236667,106.9621111,8021,3
3036,39.02916667,106.6808333,7021,1
3037,38.37811111,106.3238333,7021,1
3038,38.63152778,106.4351667,7021,1
3039,37.54827778,105.1559167,7021,1
3040,38.09163889,106.1096389,7021,1
3041,37.46791667,105.7143611,7021,1
3042,38.29402778,106.1605833,7021,1
3043,38.82411111,106.2558056,7021,1
3044,38.93108333,106.7343056,7021,1
3045,38.48319444,106.4660278,7021,1
3046,38.588,106.3891389,7021,1
3047,37.959,106.1121944,7021,1
3048,38.90486111,106.5791667,7021,1
3049,37.09161111,105.1501111,7021,1
3050,37.75008333,106.1453611,7021,1
3051,37.43880556,104.8385556,7020,4
3052,37.03508333,105.4754167,7021,1
3053,37.61508333,105.9728056,7021,1
3054,37.30497222,105.6015556,7021,1
3055,37.33555556,105.4352778,7021,1
3056,37.17336111,106.6795,7021,1
3057,37.10575,105.8853889,7021,1
3058,37.18916667,106.4141667,7021,1
3059,37.33308333,104.91675,7020,4
3060,36.8085,105.5620278,7021,1
3061,37.22172222,105.1014444,7021,1
3062,37.64425,106.2652222,7021,1
3063,36.8935,105.8611111,7021,1
3064,37.66866667,106.5390278,7021,1
3065,37.36505556,105.2340278,7021,1
3066,37.32416667,106.1980556,7021,1
3067,37.74394444,106.9906111,7021,1
3068,38.95769444,106.4091111,7021,1
3069,38.84891667,106.3690833,7021,1
3070,37.88747222,107.08975,7021,1
3071,36.78472222,106.5077778,7021,1
3072,38.16730556,106.2719722,7021,1
3073,37.90108333,106.3214722,7021,1
3074,38.4275,106.5108333,7021,1
3075,39.08380556,106.5276667,7021,1
3076,36.71833333,105.6325,7021,1
3077,38.86258333,106.6325278,7021,1
3078,38.55108333,106.2434722,7021,1
3079,36.72138889,105.9388889,7021,1
3080,37.43555556,106.1108333,7021,1
3081,37.41875,106.9683056,7021,1
3082,37.11194444,106.1452778,7021,1
3083,38.11361111,106.6627778,7021,1
3084,36.91527778,106.1469444,7021,1
3085,37.17355556,107.3058333,7021,1
3086,36.69111111,106.1891667,7021,1
3087,36.63330556,105.2932222,7021,1
3088,37.02027778,106.4391667,7021,1
3089,36.72194444,106.0719444,7021,1
3090,38.63977778,105.9559722,7021,1
3091,37.15686111,105.7335556,7021,1
3092,37.31897222,106.6553889,7021,1
3093,37.77705556,107.2216389,7021,1
3094,37.45169444,106.4104444,7021,1
3095,37.83927778,106.6730556,7021,1
3096,37.60144444,107.2218889,7021,1
3097,39.32025,106.7290556,7021,1
3098,38.36,106.0019444,7021,1
3099,38.65986111,106.6211389,7021,1
3100,39.32183333,106.718,7021,1
3101,38.31577778,105.9489167,7021,1
3102,38.26094444,105.9543611,7021,1
3103,37.8875,107.0889722,7021,1
3104,38.09022222,107.2089722,7021,1
3105,37.45002778,106.7428333,7021,1
3106,37.85991667,106.4823889,7021,1
3107,37.57869444,105.5744444,7021,1
3108,36.98638889,105.7019444,7021,1
3109,38.87611111,106.1786111,7021,1
3110,37.345,105.4125,7021,1
3111,37.26055556,105.5577778,7021,1
3112,37.33305556,105.464,7021,1
3113,37.67625,106.8003056,7021,1
3114,37.91025,107.3533056,7021,1
3115,39.00638889,106.1691944,7021,1
3116,38.60777778,105.9283333,7021,1
3117,39.28608333,106.6564722,7021,1
3118,38.71888889,106.10875,7021,1
3119,37.89552778,106.4833611,7021,1
3120,38.39666667,106.0055556,7021,1
3121,38.64313889,106.2699167,7021,1
3122,37.74666667,105.8843889,7021,1
3123,37.52,108.0688889,7021,1
3124,38.86163889,109.8264444,7021,1
3125,37.98611111,109.8294444,7021,1
3126,38.97013889,109.84025,7021,1
3127,38.03916667,109.3325,7021,1
3128,37.73694444,107.6183333,7021,1
3129,38.40991667,110.0180556,7022,2
3130,37.45277778,108.6958333,7021,1
3131,36.88166667,110.0988889,7022,2
3132,37.44361111,107.2866667,7021,1
3133,37.57222222,108.1238889,7021,1
3134,37.47361111,108.0969444,7021,1
3135,37.61361111,110.1655556,7022,2
3136,36.85972222,110.0275,7022,2
3137,37.52972222,108.6538889,7021,1
3138,37.21361111,109.765,7021,1
3139,37.47305556,107.4086111,7021,1
3140,36.70694444,109.0972222,7021,1
3141,36.87944444,108.7355556,7021,1
3142,38.47347222,109.9625833,7021,1
3143,37.6925,109.9486111,7021,1
3144,37.47805556,108.1002778,7021,1
3145,37.68861111,107.5302778,7021,1
3146,37.59611111,108.1375,7021,1
3147,39.08791667,109.9584722,7021,1
3148,38.51041667,109.6420833,7021,1
3149,37.54,109.58,7021,1
3150,36.72055556,108.7738889,7021,1
3151,39.98188889,115.7511111,7023,2
3152,39.98830556,115.4286111,7023,2
3153,40.03588889,115.4679444,8023,2
3154,40.03666667,115.4706111,8023,2
3155,40.48330556,115.8361389,8023,2
3156,40.00433333,115.7485,8023,2
3157,39.98097222,115.728,7023,2
3158,40.34905556,115.9773056,8023,2
3159,39.60978056,115.9678278,7023,2
3160,40.04016667,116.0358333,8023,2
3161,39.94633333,115.6974167,7023,2
3162,40.00530556,115.4839167,8023,2
3163,39.8675,115.5704167,7023,2
3164,39.97727778,115.4285833,7023,2
3165,39.8845,115.5506389,7023,2
3166,39.89691667,115.5571389,7023,2
3167,39.963,115.7136667,7023,2
3168,40.07911111,116.03175,8023,2
3169,40.45283333,115.8629167,8023,2
3170,40.35444444,115.9547778,8023,2
3171,39.97875,115.7254444,7023,2
3172,39.98830556,115.429,7023,2
3173,40.03797222,115.468,8023,2
3174,39.86783333,115.5793056,7023,2
3175,39.8745,115.5709167,7023,2
3176,40.03966667,115.4859444,8023,2
3177,39.97638889,115.7045833,7023,2
3178,40.45347222,115.8561389,8023,2
3179,40.00172222,115.7757778,8023,2
3180,39.96616667,115.6779444,7023,2
3181,40.00108333,115.7768056,8023,2
3182,39.99936111,115.4835,7023,2
3183,40.07066667,116.0225278,8023,2
3184,40.35763889,115.3501111,8023,2
3185,40.12858333,115.4673889,8023,2
3186,40.71372222,114.4365,8022,2
3187,40.33016667,115.0232222,8023,2
3188,39.89986111,114.6111389,7022,2
3189,41.09866667,114.7616111,8022,2
3190,41.03905556,114.6026111,8022,2
3191,39.81777778,114.9511667,7022,2
3192,40.84877778,115.7518889,8023,2
3193,39.92133333,114.3762222,7022,2
3194,37.68613889,114.3581111,7022,2
3195,40.44416667,115.107,8023,2
3196,39.72216667,115.46225,7023,2
3197,37.06425,114.1615556,7022,2
3198,39.4595,114.9693056,7022,2
3199,38.14738889,114.8715,7022,2
3200,38.84294444,115.9652778,7023,2
3201,39.53786111,115.9308611,7023,2
3202,37.18119444,115.1071389,7023,2
3203,40.98288889,115.1808056,8023,2
3204,40.63069444,114.9729722,8022,2
3205,38.27233333,115.6358333,7023,2
3206,38.87983333,113.9679722,7022,2
3207,37.60919444,114.7985833,7022,2
3208,40.09177778,115.4807778,8023,2
3209,41.13944444,115.0188056,8023,2
3210,40.81880556,115.3617222,8023,2
3211,38.45852778,113.9980833,7022,2
3212,40.71175,114.3052778,8022,2
3213,40.39772222,114.8726111,8022,2
3214,40.68008333,114.9785278,8022,2
3215,40.65655556,114.733,8022,2
3216,39.14605556,115.3613889,7023,2
3217,40.27575,114.5274167,8022,2
3218,38.15547222,113.82975,7022,2
3219,37.35969444,115.63025,7023,2
3220,38.62644444,115.1749167,7023,2
3221,36.90405556,114.5646389,7022,2
3222,37.15536111,114.0725556,7022,2
3223,36.89483333,113.9330278,7022,2
3224,36.93291667,114.1792222,7022,2
3225,36.77805556,113.7263611,7022,2
3226,39.18147222,114.8150833,7022,2
3227,39.22530556,115.0223056,7023,2
3228,38.42791667,114.2248889,7022,2
3229,39.4195,115.3511667,7023,2
3230,40.82491667,114.6251111,8022,2
3231,36.76822222,113.7291667,7022,2
3232,39.94716667,114.1386667,7022,2
3233,40.00158333,115.2952778,8023,2
3234,41.08833333,110.6272222,8022,2
3235,40.54317778,110.4453111,8022,2
3236,41.03758333,111.4786111,8022,2
3237,40.34666667,110.8367222,8022,2
3238,40.21272222,111.3999444,8022,2
3239,40.35452778,111.1448333,8022,2
3240,40.61622222,111.0053333,8022,2
3241,40.62241667,111.9236944,8022,2
3242,40.43655556,112.0119167,8022,2
3243,40.49813889,111.42425,8022,2
3244,40.74525,111.3802778,8022,2
3245,41.03758333,111.9811111,8022,2
3246,39.78633333,110.1878917,7022,2
3247,39.82305556,111.4202778,7022,2
3248,40.73055556,110.2597222,8022,2
3249,37.56434083,113.7122136,7022,2
3250,37.60151944,112.320125,7022,2
3251,40.11399167,113.6211972,8022,2
3252,40.32549167,113.9107483,8022,2
3253,36.69597639,112.6977256,7022,2
3254,40.26558333,113.0076778,8022,2
3255,39.93172222,112.7082556,7022,2
3256,39.36783611,113.8248639,7022,2
3257,38.94416389,113.3462611,7022,2
3258,37.32932639,113.7360669,7022,2
3259,37.47306972,111.1872931,7022,2
3260,38.89201556,111.0318756,7022,2
3261,38.03004472,111.0830803,7022,2
3262,38.67773889,112.6096806,7022,2
3263,37.95898889,112.9784167,7022,2
3264,36.98803306,111.2280411,7022,2
3265,36.950705,113.5419061,7022,2
3266,37.88319444,111.9969556,7022,2
3267,39.08008056,113.5691583,7022,2
3268,39.069275,113.5897917,7022,2
3269,39.06122778,113.6749417,7022,2
3270,38.725025,111.8429194,7022,2
3271,38.72907222,111.8657667,7022,2
3272,39.78376667,113.2614778,7022,2
3273,37.239425,112.11325,7022,2
3274,40.53308833,114.199755,8022,2
3275,36.85443194,112.9912625,7022,2
3276,37.12370556,111.9687667,7022,2
3277,40.29486111,113.8075778,8022,2
3278,40.63263889,114.0749722,8022,2
3279,39.52730278,114.2731472,7022,2
3280,39.51613472,111.8014556,7022,2
3281,38.45260472,111.6710531,7022,2
3282,38.50389444,112.2968611,7022,2
3283,38.67888056,111.4503278,7022,2
3284,40.37243611,114.0603889,8022,2
3285,40.39838611,114.2258083,8022,2
3286,39.64975222,114.2614556,7022,2
3287,38.93705,113.3532333,7022,2
3288,39.76356667,114.2358917,7022,2
3289,39.50251111,113.8304056,7022,2
3290,37.26943972,113.4914592,7022,2
3291,39.56814,111.4361189,7022,2
3292,37.89301111,112.3196972,7022,2
3293,36.63272639,113.0764833,7022,2
3294,36.98726528,112.9183431,7022,2
3295,37.84325278,112.6606361,7022,2
3296,36.74382778,111.9067833,7022,2
3297,37.27990556,112.4788944,7022,2
3298,37.42658056,112.7141722,7022,2
3299,38.02175278,113.0549194,7022,2
3300,36.68150167,113.3888589,7022,2
3301,39.043125,113.6147806,7022,2
3302,39.00169167,113.4997806,7022,2
3303,38.90528889,113.6256778,7022,2
3304,40.42141667,114.1081389,8022,2
3305,40.23001944,114.0568639,8022,2
3306,37.29797778,111.82932,7022,2
3307,37.79154028,112.4425178,7022,2
3308,40.12861667,113.3999806,8022,2
3309,37.43815,112.4397667,7022,2
3310,36.85366361,113.4750103,7022,2
3311,40.15962222,112.4453778,8022,2
3312,39.37040278,113.9775222,7022,2
3313,37.50968389,111.1853553,7022,2
3314,38.54615833,112.2135417,7022,2
3315,36.82501667,111.7222278,7022,2
3316,37.93459722,111.9742889,7022,2
3317,38.51553889,112.2673333,7022,2
3318,37.88043611,112.0609,7022,2
3319,38.79601111,111.908525,7022,2
3320,39.21461111,110.4551667,7022,2
3321,38.23472222,110.23,7022,2
3322,39.17305556,110.6522222,7022,2
3323,39.28658333,110.4795278,7022,2
3324,38.04194444,110.1727778,7022,2
3325,38.88569444,110.4317778,7022,2
3326,38.15416667,110.3341667,7022,2
3327,39.51986111,110.9838333,7022,2
3328,38.06055556,110.2736111,7022,2
3329,38.70969444,110.4914722,7022,2
3330,40.054675,116.4906472,8023,2
3331,40.14102778,116.1775556,8023,2
3332,40.16784167,116.1589444,8023,2
3333,38.72645833,117.4691444,7023,2
3334,38.80015556,117.4824222,7023,2
3335,38.79530833,117.4875444,7023,2
3336,39.21998333,117.9701167,7023,2
3337,39.17365556,117.7768833,7023,2
3338,38.64120278,117.3937389,7023,2
3339,38.87381944,117.4745056,7023,2
3340,39.29996944,117.5813806,7023,2
3341,39.29965,117.5585111,7023,2
3342,38.75501111,117.2663806,7023,2
3343,40.15461111,117.294,8023,2
3344,40.15638889,117.2891667,8023,2
3345,40.23666667,116.1572222,8023,2
3346,40.01080556,116.0468333,8023,2
3347,39.19499722,116.5783472,7023,2
3348,39.59985833,116.0918056,7023,2
3349,40.02779444,116.281975,8023,2
3350,39.77428889,116.0415028,7023,2
3351,40.44191111,116.7944861,8023,2
3352,39.68396111,116.0794,7023,2
3353,40.595,117.01725,8023,2
3354,40.38377778,116.953575,8023,2
3355,40.15702778,117.2929444,8023,2
3356,40.25980556,116.1701667,8023,2
3357,40.34266667,116.3397778,8023,2
3358,40.56311111,117.0276944,8023,2
3359,40.56166667,117.0158056,8023,2
3360,40.33247222,116.2853611,8023,2
3361,40.33133333,116.2828889,8023,2
3362,38.90296667,117.3089167,7023,2
3363,39.60491667,116.9048,7023,2
3364,39.61841389,117.5066583,7023,2
3365,38.85385,116.77835,7023,2
3366,39.55308333,117.7576,7023,2
3367,38.67781667,117.2498833,7023,2
3368,39.41236667,117.8602,7023,2
3369,39.66476667,117.3708028,7023,2
3370,40.09436667,116.1895444,8023,2
3371,39.46222,117.7924561,7023,2
3372,40.10066667,116.1174722,8023,2
3373,40.23038889,116.3135556,8023,2
3374,39.02541667,116.9780333,7023,2
3375,38.65773611,117.5172194,7023,2
3376,38.6697,117.4356167,7023,2
3377,38.88455,117.13375,7023,2
3378,38.9051,117.2486833,7023,2
3379,39.06283333,117.04025,7023,2
3380,39.27261667,117.5754333,7023,2
3381,38.66815,117.3684167,7023,2
3382,38.84263333,117.1110667,7023,2
3383,39.46005,117.55895,7023,2
3384,39.30313333,117.9336167,7023,2
3385,39.37325,116.9029,7023,2
3386,38.81341667,116.8707333,7023,2
3387,39.3381,117.7795333,7023,2
3388,38.80823333,117.01095,7023,2
3389,38.61792222,117.3403639,7023,2
3390,38.86241667,117.0111333,7023,2
3391,38.76095,117.2403333,7023,2
3392,39.40273333,117.2862333,7023,2
3393,38.60436389,117.4159083,7023,2
3394,38.89073611,117.4785972,7023,2
3395,38.73827222,117.2234111,7023,2
3396,39.52026667,117.8384667,7023,2
3397,39.52403333,116.9750833,7023,2
3398,38.89781667,117.37575,7023,2
3399,38.58619167,117.3591056,7023,2
3400,38.80757778,117.2979611,7023,2
3401,38.66095,117.1232667,7023,2
3402,38.63066944,117.2761083,7023,2
3403,39.47868333,116.97695,7023,2
3404,38.61419167,117.2708222,7023,2
3405,39.44283333,117.3781333,7023,2
3406,39.48431667,117.0293017,7023,2
3407,39.25843333,117.5847278,7023,2
3408,39.45343333,117.7701167,7023,2
3409,39.26838333,117.7620167,7023,2
3410,39.41831667,117.8169333,7023,2
3411,40.16986389,116.2271278,8023,2
3412,39.65813333,117.3713583,7023,2
3413,39.53841667,116.8400667,7023,2
3414,39.65045,116.8753167,7023,2
3415,40.13605,116.3523639,8023,2
3416,39.77198333,116.4305278,7023,2
3417,39.65509722,116.7821278,7023,2
3418,39.82782778,116.78205,7023,2
3419,40.06988611,117.0095222,8023,2
3420,39.67241667,116.4569389,7023,2
3421,39.60918333,116.7690056,7023,2
3422,40.09379167,116.1257444,8023,2
3423,40.65836111,117.2269444,8023,2
3424,40.35936111,116.3072778,8023,2
3425,40.17045556,116.0714028,8023,2
3426,40.27700833,116.2099,8023,2
3427,40.27453889,116.6813139,8023,2
3428,40.25696944,116.8402639,8023,2
3429,39.92608333,116.0793611,7023,2
3430,40.19239167,117.0366056,8023,2
3431,40.43727222,116.94825,8023,2
3432,40.37725833,116.7880944,8023,2
3433,40.32635833,116.5162417,8023,2
3434,40.51752778,116.4646944,8023,2
3435,40.328,116.3521389,8023,2
3436,40.34986111,116.2929444,8023,2
3437,40.34661111,116.3534167,8023,2
3438,40.22916389,116.7062611,8023,2
3439,39.50710556,116.3461389,7023,2
3440,40.51808333,116.4696111,8023,2
3441,40.61355556,116.77675,8023,2
3442,40.08310556,116.0841667,8023,2
3443,40.34116667,116.48525,8023,2
3444,39.77030556,119.33725,7023,2
3445,40.69655556,117.9216389,8023,2
3446,39.23486111,118.77675,7023,2
3447,39.25947222,118.2378056,7023,2
3448,39.31672222,118.4538611,7023,2
3449,38.04358333,117.3220278,7023,2
3450,39.44008333,119.1555278,7023,2
3451,38.49275,117.5174167,7023,2
3452,41.17166667,116.0847222,8023,2
3453,40.2005,118.0654167,8023,2
3454,40.00102778,119.4653056,8023,2
3455,40.16602778,118.5282222,8023,2
3456,39.94358333,118.0647222,7023,2
3457,40.91783333,118.6877222,8023,2
3458,39.96786111,118.0388611,7023,2
3459,40.83138889,117.0436389,8023,2
3460,40.95366667,118.3030556,8023,2
3461,39.47002778,117.9700278,7023,2
3462,37.53363889,116.0653611,7023,2
3463,39.97252778,117.0353611,7023,2
3464,39.73422222,117.0588333,7023,2
3465,38.94263889,116.0954167,7023,2
3466,38.85305556,116.5008056,7023,2
3467,38.45061111,116.9186111,7023,2
3468,38.05427778,116.22125,7023,2
3469,39.90302778,118.7515278,7023,2
3470,40.01169444,119.2976111,8023,2
3471,39.47341667,118.7443056,7023,2
3472,40.68694444,116.0947778,8023,2
3473,41.06213889,116.4141111,8023,2
3474,40.87180556,118.4713889,8023,2
3475,41.17413889,117.2613889,8023,2
3476,40.78416667,118.36725,8023,2
3477,40.60169444,118.8646111,8023,2
3478,41.08472222,117.7489444,8023,2
3479,41.03713889,117.5831389,8023,2
3480,40.16877778,118.9521111,8023,2
3481,40.04736111,117.9685556,8023,2
3482,41.15977778,118.8242778,8023,2
3483,40.27369444,119.4646944,8023,2
3484,39.61463889,117.8255,7023,2
3485,39.79175,118.4388056,7023,2
3486,40.41297222,118.3143056,8023,2
3487,40.09402778,119.33275,8023,2
3488,41.08861111,116.8943056,8023,2
3489,40.37133333,119.0923056,8023,2
3490,40.20647222,119.0763889,8023,2
3491,40.40511111,118.3254444,8023,2
3492,40.58752778,118.2968611,8023,2
3493,39.74241667,119.1431389,7023,2
3494,40.10372222,118.9948611,8023,2
3495,40.38525,117.5699444,8023,2
3496,41.17752778,121.6878333,8024,2
3497,40.86352778,119.7303333,8023,2
3498,41.18402778,119.9786389,8023,2
3499,41.18666667,119.2216389,8023,2
3500,41.14530556,119.4947222,8023,2
3501,41.15,119.4888611,8023,2
3502,41.09438889,119.1189722,8023,2
3503,41.06833333,120.8185,8024,2
3504,41.15088889,119.1508889,8023,2
3505,39.16005556,121.7726389,7024,3
3506,38.99252778,121.6068889,7024,3
3507,40.87744444,120.97175,8024,2
3508,39.15219444,121.7474444,7024,3
3509,40.85833333,120.9526667,8024,2
3510,40.792,120.19475,8024,2
3511,40.66447222,119.9290278,8023,2
3512,41.11797222,121.2763056,8024,2
3513,41.10811111,119.6815278,8023,2
3514,41.16763889,119.6483333,8023,2
3515,40.28544444,120.2716667,8024,2
3516,39.31755556,121.8430833,7024,3
3517,40.49077778,120.1212778,8024,2
3518,41.16880556,119.6475,8023,2
3519,41.05369444,120.8348889,8024,2
3520,37.7275,118.9973611,7023,2
3521,37.75338889,118.9199444,7023,2
3522,37.79654083,120.9050539,7024,3
3523,36.63003389,119.1979853,7023,2
3524,37.47577778,121.0246667,7024,3
3525,36.66794444,118.4076111,7023,2
3526,36.77194444,117.2768611,7023,2
3527,37.42497222,120.1885833,7024,3
3528,36.66544444,120.8183056,7024,3
3529,36.74869444,119.1899167,7023,2
3530,36.77886111,117.2766944,7023,2
3531,36.61911111,119.8433889,7023,2
3532,37.92419444,118.5106389,7023,2
3533,37.16841667,118.0688611,7023,2
3534,37.44472222,118.3669444,7023,2
3535,37.61847222,118.8456111,7023,2
3536,37.53286111,117.9892778,7023,2
3537,37.80255556,117.9153333,7023,2
3538,37.10759583,116.4086464,7023,2
3539,37.28372111,116.3700975,7023,2
3540,37.67680556,118.8033056,7023,2
