Profile,seed,random_fold
1103,20260726,1
1627,20260726,1
2721,20260726,1
149,20260726,1
4737,20260726,1
2063,20260726,1
949,20260726,1
3691,20260726,1
22,20260726,1
1673,20260726,1
4012,20260726,1
3072,20260726,1
1236,20260726,1
1045,20260726,1
452,20260726,1
5363,20260726,1
4714,20260726,1
2803,20260726,1
2356,20260726,1
5651,20260726,1
3824,20260726,1
2420,20260726,1
328,20260726,1
202,20260726,1
1485,20260726,1
5602,20260726,1
1880,20260726,1
5869,20260726,1
4626,20260726,1
2801,20260726,1
2540,20260726,1
1940,20260726,1
5063,20260726,1
1571,20260726,1
3297,20260726,1
3889,20260726,1
4182,20260726,1
5835,20260726,1
2506,20260726,1
4636,20260726,1
3294,20260726,1
3844,20260726,1
1449,20260726,1
5792,20260726,1
211,20260726,1
827,20260726,1
5833,20260726,1
5090,20260726,1
1402,20260726,1
711,20260726,1
4468,20260726,1
1531,20260726,1
5150,20260726,1
3881,20260726,1
825,20260726,1
5002,20260726,1
2588,20260726,1
2151,20260726,1
608,20260726,1
3441,20260726,1
1127,20260726,1
4004,20260726,1
1252,20260726,1
4577,20260726,1
2397,20260726,1
654,20260726,1
4269,20260726,1
2224,20260726,1
906,20260726,1
1319,20260726,1
136,20260726,1
2889,20260726,1
1141,20260726,1
1078,20260726,1
3062,20260726,1
60,20260726,1
3169,20260726,1
3493,20260726,1
3724,20260726,1
5369,20260726,1
1153,20260726,1
5776,20260726,1
3855,20260726,1
502,20260726,1
1986,20260726,1
5831,20260726,1
2594,20260726,1
5744,20260726,1
2341,20260726,1
1498,20260726,1
1079,20260726,1
3623,20260726,1
2956,20260726,1
3343,20260726,1
5343,20260726,1
5591,20260726,1
396,20260726,1
750,20260726,1
5175,20260726,1
5074,20260726,1
5492,20260726,1
5808,20260726,1
4234,20260726,1
5454,20260726,1
952,20260726,1
1489,20260726,1
1524,20260726,1
436,20260726,1
1879,20260726,1
2763,20260726,1
4983,20260726,1
5315,20260726,1
201,20260726,1
5805,20260726,1
4469,20260726,1
693,20260726,1
5124,20260726,1
771,20260726,1
5428,20260726,1
3523,20260726,1
678,20260726,1
5661,20260726,1
2345,20260726,1
3113,20260726,1
4989,20260726,1
5158,20260726,1
5717,20260726,1
2702,20260726,1
879,20260726,1
2017,20260726,1
1938,20260726,1
4945,20260726,1
2875,20260726,1
4982,20260726,1
3721,20260726,1
3131,20260726,1
4218,20260726,1
4431,20260726,1
4929,20260726,1
3139,20260726,1
2015,20260726,1
1203,20260726,1
2723,20260726,1
1871,20260726,1
4981,20260726,1
2461,20260726,1
1761,20260726,1
2575,20260726,1
3235,20260726,1
4079,20260726,1
2954,20260726,1
4209,20260726,1
5815,20260726,1
3098,20260726,1
5394,20260726,1
1409,20260726,1
5134,20260726,1
4421,20260726,1
2431,20260726,1
840,20260726,1
4257,20260726,1
2027,20260726,1
1339,20260726,1
4369,20260726,1
1755,20260726,1
1904,20260726,1
5297,20260726,1
4593,20260726,1
401,20260726,1
4283,20260726,1
1111,20260726,1
4946,20260726,1
4503,20260726,1
1360,20260726,1
3161,20260726,1
2991,20260726,1
5597,20260726,1
5555,20260726,1
88,20260726,1
4592,20260726,1
2707,20260726,1
3695,20260726,1
5030,20260726,1
2944,20260726,1
2847,20260726,1
1837,20260726,1
2990,20260726,1
3135,20260726,1
3961,20260726,1
4452,20260726,1
309,20260726,1
1117,20260726,1
1758,20260726,1
2534,20260726,1
592,20260726,1
618,20260726,1
2094,20260726,1
2453,20260726,1
3426,20260726,1
1510,20260726,1
4956,20260726,1
3533,20260726,1
1975,20260726,1
1597,20260726,1
503,20260726,1
4514,20260726,1
3242,20260726,1
1170,20260726,1
2825,20260726,1
4726,20260726,1
1142,20260726,1
882,20260726,1
670,20260726,1
971,20260726,1
2607,20260726,1
3834,20260726,1
3134,20260726,1
815,20260726,1
2657,20260726,1
3894,20260726,1
1586,20260726,2
4411,20260726,2
5867,20260726,2
665,20260726,2
4681,20260726,2
2372,20260726,2
5130,20260726,2
3497,20260726,2
2035,20260726,2
2917,20260726,2
4658,20260726,2
4064,20260726,2
2355,20260726,2
4672,20260726,2
231,20260726,2
1512,20260726,2
5751,20260726,2
2529,20260726,2
170,20260726,2
701,20260726,2
687,20260726,2
2677,20260726,2
2841,20260726,2
3611,20260726,2
5066,20260726,2
3676,20260726,2
3443,20260726,2
2745,20260726,2
4374,20260726,2
197,20260726,2
5720,20260726,2
3775,20260726,2
1146,20260726,2
5329,20260726,2
311,20260726,2
5224,20260726,2
2301,20260726,2
3213,20260726,2
842,20260726,2
1504,20260726,2
722,20260726,2
4545,20260726,2
2717,20260726,2
329,20260726,2
1734,20260726,2
5209,20260726,2
3280,20260726,2
2583,20260726,2
3325,20260726,2
4922,20260726,2
4511,20260726,2
837,20260726,2
1066,20260726,2
3249,20260726,2
42,20260726,2
1172,20260726,2
1772,20260726,2
3341,20260726,2
3180,20260726,2
3506,20260726,2
1670,20260726,2
5250,20260726,2
374,20260726,2
3693,20260726,2
517,20260726,2
1570,20260726,2
1329,20260726,2
3928,20260726,2
4192,20260726,2
292,20260726,2
5862,20260726,2
5313,20260726,2
1913,20260726,2
1724,20260726,2
4001,20260726,2
3021,20260726,2
2983,20260726,2
23,20260726,2
1477,20260726,2
4930,20260726,2
4586,20260726,2
4707,20260726,2
1478,20260726,2
5416,20260726,2
604,20260726,2
4610,20260726,2
2387,20260726,2
1617,20260726,2
1422,20260726,2
1210,20260726,2
403,20260726,2
3508,20260726,2
3821,20260726,2
378,20260726,2
13,20260726,2
3856,20260726,2
5793,20260726,2
2407,20260726,2
477,20260726,2
3735,20260726,2
5675,20260726,2
5354,20260726,2
3557,20260726,2
4420,20260726,2
2772,20260726,2
1928,20260726,2
4675,20260726,2
459,20260726,2
4323,20260726,2
4376,20260726,2
1561,20260726,2
208,20260726,2
1891,20260726,2
1528,20260726,2
2480,20260726,2
5183,20260726,2
5588,20260726,2
3469,20260726,2
5217,20260726,2
1885,20260726,2
4313,20260726,2
1083,20260726,2
5797,20260726,2
203,20260726,2
5197,20260726,2
3811,20260726,2
2378,20260726,2
811,20260726,2
2856,20260726,2
2023,20260726,2
3397,20260726,2
3302,20260726,2
1032,20260726,2
2689,20260726,2
4515,20260726,2
5247,20260726,2
3916,20260726,2
836,20260726,2
5553,20260726,2
2236,20260726,2
3876,20260726,2
2060,20260726,2
5506,20260726,2
2289,20260726,2
697,20260726,2
3781,20260726,2
791,20260726,2
984,20260726,2
1952,20260726,2
3434,20260726,2
4767,20260726,2
3943,20260726,2
1742,20260726,2
2122,20260726,2
1376,20260726,2
1224,20260726,2
4456,20260726,2
642,20260726,2
2361,20260726,2
3687,20260726,2
5121,20260726,2
4177,20260726,2
1211,20260726,2
883,20260726,2
4152,20260726,2
3839,20260726,2
1124,20260726,2
3164,20260726,2
4650,20260726,2
4171,20260726,2
4702,20260726,2
4335,20260726,2
86,20260726,2
4372,20260726,2
5164,20260726,2
289,20260726,2
3122,20260726,2
4620,20260726,2
4459,20260726,2
4247,20260726,2
2332,20260726,2
5118,20260726,2
2585,20260726,2
1433,20260726,2
5274,20260726,2
5223,20260726,2
1180,20260726,2
322,20260726,2
2907,20260726,2
3178,20260726,2
3887,20260726,2
5664,20260726,2
3388,20260726,2
5768,20260726,2
4302,20260726,2
3154,20260726,2
526,20260726,2
3173,20260726,2
4850,20260726,2
466,20260726,2
859,20260726,2
2654,20260726,2
3481,20260726,2
1205,20260726,2
2422,20260726,2
3198,20260726,2
2311,20260726,2
3648,20260726,2
2939,20260726,2
3380,20260726,2
4674,20260726,2
3977,20260726,2
3093,20260726,2
3923,20260726,2
4432,20260726,2
5110,20260726,2
368,20260726,2
1802,20260726,2
2256,20260726,2
407,20260726,2
985,20260726,2
4286,20260726,2
2312,20260726,2
1601,20260726,2
1567,20260726,2
1798,20260726,2
5606,20260726,2
3670,20260726,2
2328,20260726,2
4582,20260726,2
4717,20260726,2
317,20260726,2
1011,20260726,2
965,20260726,2
532,20260726,2
142,20260726,2
846,20260726,2
3396,20260726,2
1042,20260726,2
4069,20260726,2
3973,20260726,2
2199,20260726,2
4847,20260726,2
918,20260726,2
1990,20260726,2
4289,20260726,2
544,20260726,2
5325,20260726,2
4712,20260726,2
2092,20260726,2
3514,20260726,2
1037,20260726,2
2948,20260726,2
3144,20260726,2
3495,20260726,2
5072,20260726,2
3731,20260726,2
321,20260726,2
1794,20260726,2
1274,20260726,2
3320,20260726,2
4524,20260726,2
3643,20260726,2
508,20260726,2
1421,20260726,2
994,20260726,2
3414,20260726,2
4760,20260726,2
5289,20260726,2
1663,20260726,2
318,20260726,2
3836,20260726,2
2729,20260726,2
426,20260726,2
4834,20260726,2
950,20260726,2
3364,20260726,2
4619,20260726,2
525,20260726,2
470,20260726,2
413,20260726,2
3558,20260726,2
2055,20260726,2
5680,20260726,2
5249,20260726,2
2530,20260726,2
4181,20260726,2
1966,20260726,2
974,20260726,2
5468,20260726,2
662,20260726,2
174,20260726,2
633,20260726,2
745,20260726,2
3784,20260726,2
4682,20260726,2
1326,20260726,2
1628,20260726,2
2377,20260726,2
4093,20260726,2
2418,20260726,2
4394,20260726,2
4654,20260726,2
2170,20260726,2
1417,20260726,2
4972,20260726,2
2949,20260726,2
4496,20260726,2
2792,20260726,2
1397,20260726,2
3805,20260726,2
4970,20260726,2
4347,20260726,2
5804,20260726,2
2068,20260726,2
3089,20260726,2
2731,20260726,2
5534,20260726,2
1766,20260726,2
3537,20260726,2
2014,20260726,2
5196,20260726,2
4042,20260726,2
2024,20260726,2
4547,20260726,2
3607,20260726,2
1515,20260726,2
4462,20260726,2
1810,20260726,2
1686,20260726,2
4580,20260726,2
3504,20260726,2
5812,20260726,2
4220,20260726,2
4312,20260726,2
2631,20260726,2
96,20260726,2
3945,20260726,2
4339,20260726,2
1648,20260726,2
116,20260726,2
5734,20260726,2
798,20260726,2
3618,20260726,2
5619,20260726,2
282,20260726,2
4385,20260726,2
5723,20260726,2
5657,20260726,2
3439,20260726,2
5332,20260726,2
2749,20260726,2
5707,20260726,2
2589,20260726,2
4236,20260726,2
3576,20260726,2
1537,20260726,2
5202,20260726,2
94,20260726,2
3778,20260726,2
5487,20260726,2
2340,20260726,2
2728,20260726,2
481,20260726,2
5631,20260726,2
496,20260726,2
3222,20260726,2
3757,20260726,2
2507,20260726,2
4535,20260726,2
3339,20260726,2
2350,20260726,2
4252,20260726,2
3819,20260726,2
4891,20260726,2
284,20260726,2
5710,20260726,2
3626,20260726,2
1113,20260726,2
5314,20260726,2
4458,20260726,2
4947,20260726,2
298,20260726,2
5615,20260726,2
2876,20260726,2
3664,20260726,2
4960,20260726,2
4912,20260726,2
5007,20260726,2
1063,20260726,2
4657,20260726,2
602,20260726,2
2642,20260726,2
3295,20260726,2
1930,20260726,2
1626,20260726,2
4324,20260726,2
864,20260726,2
3940,20260726,2
1629,20260726,2
223,20260726,2
3765,20260726,2
3516,20260726,2
5814,20260726,2
39,20260726,2
5096,20260726,2
4680,20260726,2
1072,20260726,2
5034,20260726,2
2229,20260726,2
4614,20260726,2
4599,20260726,2
1444,20260726,2
2618,20260726,2
1850,20260726,2
4892,20260726,2
4142,20260726,2
2549,20260726,2
350,20260726,2
4183,20260726,2
3119,20260726,2
3882,20260726,2
3566,20260726,2
2542,20260726,2
472,20260726,2
3847,20260726,2
3978,20260726,2
603,20260726,2
3262,20260726,2
1507,20260726,2
4036,20260726,2
5379,20260726,2
5131,20260726,2
511,20260726,2
652,20260726,2
2818,20260726,2
5151,20260726,2
3754,20260726,2
669,20260726,2
479,20260726,2
4293,20260726,2
5326,20260726,2
2338,20260726,2
2317,20260726,2
3996,20260726,2
227,20260726,2
559,20260726,2
327,20260726,2
2748,20260726,2
3534,20260726,2
4381,20260726,2
1606,20260726,2
3123,20260726,2
3316,20260726,2
3937,20260726,2
4641,20260726,2
3395,20260726,2
1620,20260726,2
1806,20260726,2
5795,20260726,2
2098,20260726,2
4864,20260726,2
3099,20260726,2
773,20260726,2
1624,20260726,2
1699,20260726,2
238,20260726,2
2929,20260726,2
5109,20260726,2
5106,20260726,2
2396,20260726,2
2791,20260726,2
1387,20260726,2
3238,20260726,2
5159,20260726,2
1148,20260726,2
3429,20260726,2
4430,20260726,2
249,20260726,2
5042,20260726,2
4132,20260726,2
801,20260726,2
3451,20260726,2
2230,20260726,2
2196,20260726,2
873,20260726,2
516,20260726,2
1982,20260726,2
4663,20260726,2
5086,20260726,2
5010,20260726,2
5294,20260726,2
2527,20260726,2
1494,20260726,2
5398,20260726,2
3143,20260726,2
2703,20260726,2
3727,20260726,2
4788,20260726,2
3471,20260726,2
3206,20260726,2
5023,20260726,2
3359,20260726,2
5115,20260726,2
3858,20260726,2
998,20260726,2
388,20260726,2
1313,20260726,2
4607,20260726,2
379,20260726,2
5245,20260726,2
4176,20260726,2
315,20260726,2
4651,20260726,2
2465,20260726,2
4472,20260726,2
4495,20260726,2
1996,20260726,2
606,20260726,2
2470,20260726,2
2526,20260726,2
4729,20260726,2
862,20260726,2
3237,20260726,2
5589,20260726,2
4101,20260726,2
1735,20260726,2
4887,20260726,2
5291,20260726,2
4024,20260726,2
4736,20260726,2
1585,20260726,2
3608,20260726,2
224,20260726,2
1791,20260726,2
2168,20260726,2
4482,20260726,2
2704,20260726,2
2013,20260726,2
5397,20260726,2
5469,20260726,2
2663,20260726,2
406,20260726,2
4569,20260726,2
3044,20260726,2
4786,20260726,2
177,20260726,2
499,20260726,2
4520,20260726,2
5859,20260726,2
636,20260726,2
2986,20260726,2
2571,20260726,2
4849,20260726,2
2546,20260726,2
3084,20260726,2
793,20260726,2
1432,20260726,2
2572,20260726,2
5646,20260726,2
2967,20260726,2
1716,20260726,2
133,20260726,2
3863,20260726,2
5302,20260726,2
5581,20260726,2
2452,20260726,2
4898,20260726,2
198,20260726,2
108,20260726,2
1944,20260726,2
1352,20260726,2
3103,20260726,2
4186,20260726,2
595,20260726,2
2268,20260726,2
855,20260726,2
242,20260726,2
730,20260726,2
1292,20260726,2
570,20260726,2
713,20260726,2
980,20260726,2
5844,20260726,2
1754,20260726,2
130,20260726,2
1907,20260726,2
993,20260726,2
3067,20260726,2
945,20260726,2
2152,20260726,2
519,20260726,2
5571,20260726,2
4796,20260726,2
4678,20260726,2
2725,20260726,2
3300,20260726,2
4484,20260726,2
2382,20260726,2
312,20260726,2
960,20260726,2
3491,20260726,2
1644,20260726,2
1276,20260726,2
4605,20260726,2
3001,20260726,2
4769,20260726,2
2634,20260726,2
2232,20260726,2
1116,20260726,2
1407,20260726,2
217,20260726,2
4505,20260726,2
4656,20260726,2
1989,20260726,2
4879,20260726,2
2171,20260726,2
2149,20260726,2
3868,20260726,2
2815,20260726,2
5160,20260726,2
4341,20260726,2
5741,20260726,2
1132,20260726,2
1718,20260726,2
947,20260726,2
3519,20260726,2
2814,20260726,2
3656,20260726,2
1906,20260726,2
2712,20260726,2
1483,20260726,2
661,20260726,2
1517,20260726,2
4414,20260726,2
4837,20260726,2
1175,20260726,2
1384,20260726,2
155,20260726,2
3829,20260726,2
3606,20260726,2
5371,20260726,2
2184,20260726,2
1611,20260726,2
4698,20260726,2
5839,20260726,2
5008,20260726,2
2284,20260726,2
1118,20260726,2
58,20260726,2
2223,20260726,2
1896,20260726,2
4835,20260726,2
1024,20260726,2
3026,20260726,2
180,20260726,2
723,20260726,2
1404,20260726,2
1305,20260726,2
85,20260726,2
1311,20260726,2
3383,20260726,2
1780,20260726,2
387,20260726,2
3159,20260726,2
5656,20260726,2
4836,20260726,2
4237,20260726,2
4023,20260726,2
4194,20260726,2
196,20260726,2
2977,20260726,2
2874,20260726,2
4296,20260726,2
5392,20260726,2
2853,20260726,2
5642,20260726,2
4136,20260726,2
749,20260726,2
754,20260726,2
1434,20260726,2
4713,20260726,2
3333,20260726,2
2943,20260726,2
5328,20260726,2
5021,20260726,2
3,20260726,2
3145,20260726,2
1022,20260726,2
72,20260726,2
5548,20260726,2
4151,20260726,2
2409,20260726,2
486,20260726,2
2497,20260726,2
3423,20260726,2
1374,20260726,2
1669,20260726,2
4336,20260726,2
2384,20260726,2
2830,20260726,2
1092,20260726,2
607,20260726,2
2878,20260726,2
4230,20260726,2
2093,20260726,2
1297,20260726,2
4553,20260726,2
5466,20260726,2
3095,20260726,2
38,20260726,2
3704,20260726,2
3892,20260726,2
2239,20260726,2
3963,20260726,2
1942,20260726,2
1099,20260726,2
1247,20260726,2
1399,20260726,2
2768,20260726,2
3195,20260726,2
416,20260726,2
4422,20260726,2
1677,20260726,2
3713,20260726,2
813,20260726,2
3174,20260726,2
1255,20260726,2
4780,20260726,2
4141,20260726,2
5324,20260726,2
2096,20260726,2
5301,20260726,2
5499,20260726,2
5350,20260726,2
4534,20260726,2
4940,20260726,2
5823,20260726,2
3384,20260726,2
157,20260726,2
5809,20260726,2
4765,20260726,2
3749,20260726,2
1832,20260726,2
2106,20260726,2
3816,20260726,2
5181,20260726,2
5136,20260726,2
4532,20260726,2
4934,20260726,2
5417,20260726,2
2931,20260726,2
1577,20260726,2
2334,20260726,2
3277,20260726,2
735,20260726,2
1976,20260726,2
3108,20260726,2
1895,20260726,2
1226,20260726,2
4485,20260726,2
4280,20260726,2
2720,20260726,2
1243,20260726,2
5476,20260726,2
4086,20260726,2
4660,20260726,2
5536,20260726,2
2888,20260726,2
4107,20260726,2
2799,20260726,2
2031,20260726,2
4478,20260726,2
753,20260726,2
3953,20260726,2
2391,20260726,2
2314,20260726,2
4531,20260726,2
1215,20260726,2
1094,20260726,2
162,20260726,2
3696,20260726,2
2834,20260726,2
3812,20260726,2
5268,20260726,2
2672,20260726,2
4497,20260726,2
1929,20260726,2
4017,20260726,2
2320,20260726,2
1403,20260726,2
4119,20260726,2
336,20260726,2
5188,20260726,2
3014,20260726,2
5559,20260726,2
5338,20260726,2
3584,20260726,2
5386,20260726,2
1017,20260726,2
990,20260726,2
898,20260726,2
4178,20260726,2
412,20260726,2
3619,20260726,2
4191,20260726,2
3234,20260726,2
2144,20260726,2
3657,20260726,2
718,20260726,2
3433,20260726,2
4276,20260726,2
2330,20260726,2
5517,20260726,2
3323,20260726,2
3016,20260726,2
3416,20260726,2
3769,20260726,2
3205,20260726,2
2402,20260726,2
2198,20260726,2
4752,20260726,2
5200,20260726,2
4588,20260726,2
5246,20260726,2
4465,20260726,2
3896,20260726,2
5562,20260726,2
3561,20260726,2
5669,20260726,2
5067,20260726,2
3802,20260726,2
1350,20260726,2
1842,20260726,2
3956,20260726,2
4557,20260726,2
183,20260726,2
4549,20260726,2
1098,20260726,2
3654,20260726,2
2602,20260726,2
3859,20260726,2
599,20260726,2
356,20260726,2
4498,20260726,2
398,20260726,2
4692,20260726,2
5143,20260726,2
2895,20260726,2
3438,20260726,2
1685,20260726,2
3032,20260726,2
3399,20260726,2
3057,20260726,2
367,20260726,2
5441,20260726,2
2757,20260726,2
4052,20260726,2
4798,20260726,2
1208,20260726,2
2913,20260726,2
4802,20260726,2
1882,20260726,2
5780,20260726,2
3412,20260726,2
3243,20260726,2
3000,20260726,2
3069,20260726,2
5127,20260726,2
3053,20260726,2
3326,20260726,2
5856,20260726,2
1590,20260726,2
2273,20260726,2
916,20260726,2
1219,20260726,2
448,20260726,2
1809,20260726,2
5879,20260726,2
4166,20260726,2
2458,20260726,2
2739,20260726,2
2901,20260726,2
4397,20260726,2
1950,20260726,2
1715,20260726,2
1814,20260726,2
56,20260726,2
2425,20260726,2
2675,20260726,2
4490,20260726,2
219,20260726,2
2896,20260726,2
1317,20260726,2
3573,20260726,2
234,20260726,2
1560,20260726,2
5477,20260726,2
1081,20260726,2
4537,20260726,2
1304,20260726,2
3115,20260726,2
1993,20260726,2
5650,20260726,2
1143,20260726,2
3338,20260726,2
605,20260726,2
5456,20260726,2
3385,20260726,2
699,20260726,2
1555,20260726,2
1367,20260726,2
5184,20260726,2
4851,20260726,2
1915,20260726,2
4616,20260726,2
3239,20260726,2
5039,20260726,2
3967,20260726,2
1337,20260726,2
2472,20260726,2
979,20260726,2
3595,20260726,2
1241,20260726,2
1821,20260726,2
3660,20260726,2
4274,20260726,2
443,20260726,2
4735,20260726,2
2124,20260726,2
4529,20260726,2
1785,20260726,2
3846,20260726,2
2297,20260726,2
2587,20260726,2
704,20260726,2
584,20260726,2
1921,20260726,2
4066,20260726,2
5756,20260726,2
3869,20260726,2
2541,20260726,2
5620,20260726,2
4003,20260726,2
5122,20260726,2
1338,20260726,2
3779,20260726,2
4361,20260726,2
3375,20260726,2
3275,20260726,2
3944,20260726,2
2862,20260726,2
858,20260726,2
3798,20260726,2
2009,20260726,2
3354,20260726,2
1056,20260726,2
1858,20260726,2
5616,20260726,2
11,20260726,2
800,20260726,2
5229,20260726,2
1332,20260726,2
2892,20260726,2
5807,20260726,2
868,20260726,2
2074,20260726,2
4777,20260726,2
709,20260726,2
3477,20260726,2
2934,20260726,2
2440,20260726,2
4013,20260726,2
5709,20260726,2
3029,20260726,2
5594,20260726,2
5803,20260726,2
3077,20260726,2
2287,20260726,2
1836,20260726,2
2167,20260726,2
1029,20260726,2
772,20260726,2
2838,20260726,2
1197,20260726,2
2762,20260726,2
2855,20260726,2
2012,20260726,2
3800,20260726,2
457,20260726,2
1549,20260726,2
1316,20260726,2
1908,20260726,2
2879,20260726,2
534,20260726,2
4732,20260726,2
690,20260726,2
5501,20260726,2
705,20260726,2
5232,20260726,2
4927,20260726,2
4608,20260726,2
2277,20260726,2
1435,20260726,2
2570,20260726,2
643,20260726,2
4841,20260726,2
2735,20260726,2
3282,20260726,2
1454,20260726,2
4750,20260726,2
3126,20260726,2
3303,20260726,2
3591,20260726,2
333,20260726,2
3054,20260726,2
1874,20260726,2
3319,20260726,2
2545,20260726,2
1544,20260726,2
2145,20260726,2
4346,20260726,2
3580,20260726,2
4300,20260726,2
1070,20260726,2
2214,20260726,2
2778,20260726,2
129,20260726,2
2608,20260726,2
4888,20260726,2
2544,20260726,2
3452,20260726,2
4827,20260726,2
159,20260726,2
3899,20260726,2
2469,20260726,2
1193,20260726,2
3254,20260726,2
3552,20260726,2
3645,20260726,2
4061,20260726,2
5495,20260726,2
4776,20260726,2
4419,20260726,2
5444,20260726,2
1920,20260726,2
4648,20260726,2
4906,20260726,2
1495,20260726,2
1230,20260726,2
4133,20260726,2
1974,20260726,2
1108,20260726,2
4206,20260726,2
5218,20260726,2
2870,20260726,2
2176,20260726,2
2053,20260726,2
808,20260726,2
577,20260726,2
1672,20260726,2
2769,20260726,2
2568,20260726,2
281,20260726,2
3140,20260726,2
2280,20260726,2
3541,20260726,2
2220,20260726,2
4966,20260726,2
4727,20260726,2
5679,20260726,2
5422,20260726,2
1140,20260726,2
3753,20260726,2
469,20260726,2
2359,20260726,2
3056,20260726,2
4441,20260726,2
975,20260726,2
2018,20260726,2
2296,20260726,2
4566,20260726,2
3707,20260726,2
43,20260726,2
2885,20260726,2
255,20260726,2
1160,20260726,2
4457,20260726,2
1300,20260726,2
2559,20260726,2
3851,20260726,2
2160,20260726,2
3528,20260726,2
1373,20260726,2
144,20260726,2
3675,20260726,2
4856,20260726,2
4603,20260726,2
712,20260726,2
251,20260726,2
4241,20260726,2
4400,20260726,2
2265,20260726,2
5177,20260726,2
2560,20260726,2
1462,20260726,2
3597,20260726,2
2103,20260726,2
501,20260726,2
2221,20260726,2
1881,20260726,2
2164,20260726,2
4030,20260726,2
1493,20260726,2
1958,20260726,2
3632,20260726,2
940,20260726,2
4358,20260726,2
5852,20260726,2
3589,20260726,2
1637,20260726,2
2339,20260726,2
1892,20260726,2
2291,20260726,2
3592,20260726,2
1389,20260726,2
5105,20260726,2
2249,20260726,2
4863,20260726,2
3665,20260726,2
1967,20260726,2
5000,20260726,2
5264,20260726,2
4222,20260726,2
5584,20260726,2
1664,20260726,2
4287,20260726,2
4878,20260726,2
3929,20260726,2
5716,20260726,2
5841,20260726,2
3355,20260726,2
956,20260726,2
1333,20260726,2
3872,20260726,2
4049,20260726,2
3485,20260726,2
229,20260726,2
3547,20260726,2
2927,20260726,2
2942,20260726,2
1147,20260726,2
641,20260726,2
5662,20260726,2
112,20260726,2
402,20260726,2
2854,20260726,2
3702,20260726,2
3208,20260726,2
304,20260726,2
3688,20260726,2
3449,20260726,2
4410,20260726,2
1596,20260726,2
3957,20260726,2
310,20260726,2
2777,20260726,2
747,20260726,2
4973,20260726,2
5873,20260726,2
833,20260726,2
1248,20260726,2
2564,20260726,2
970,20260726,2
4261,20260726,2
1031,20260726,3
2701,20260726,3
759,20260726,3
5455,20260726,3
5806,20260726,3
5309,20260726,3
4446,20260726,3
4322,20260726,3
4846,20260726,3
795,20260726,3
4211,20260726,3
2213,20260726,3
212,20260726,3
4233,20260726,3
3833,20260726,3
3377,20260726,3
5242,20260726,3
2241,20260726,3
3571,20260726,3
4368,20260726,3
5572,20260726,3
4820,20260726,3
4303,20260726,3
5745,20260726,3
4522,20260726,3
2036,20260726,3
2005,20260726,3
4162,20260726,3
366,20260726,3
2593,20260726,3
4574,20260726,3
4242,20260726,3
395,20260726,3
5653,20260726,3
4941,20260726,3
1848,20260726,3
2962,20260726,3
323,20260726,3
3081,20260726,3
3219,20260726,3
4703,20260726,3
3579,20260726,3
4195,20260726,3
3185,20260726,3
756,20260726,3
5140,20260726,3
5729,20260726,3
1583,20260726,3
1451,20260726,3
4045,20260726,3
4572,20260726,3
1250,20260726,3
5827,20260726,3
1530,20260726,3
3214,20260726,3
1875,20260726,3
3132,20260726,3
2348,20260726,3
4384,20260726,3
3717,20260726,3
587,20260726,3
4500,20260726,3
3232,20260726,3
5482,20260726,3
2466,20260726,3
5467,20260726,3
2457,20260726,3
120,20260726,3
5789,20260726,3
3085,20260726,3
5530,20260726,3
2964,20260726,3
1924,20260726,3
2481,20260726,3
4357,20260726,3
3563,20260726,3
4039,20260726,3
4058,20260726,3
1325,20260726,3
2251,20260726,3
5337,20260726,3
1916,20260726,3
1870,20260726,3
694,20260726,3
3276,20260726,3
5686,20260726,3
4000,20260726,3
3699,20260726,3
1112,20260726,3
2584,20260726,3
3492,20260726,3
933,20260726,3
1021,20260726,3
2165,20260726,3
892,20260726,3
733,20260726,3
2016,20260726,3
252,20260726,3
3910,20260726,3
1484,20260726,3
3794,20260726,3
2945,20260726,3
1533,20260726,3
1270,20260726,3
5037,20260726,3
87,20260726,3
1575,20260726,3
1762,20260726,3
1726,20260726,3
824,20260726,3
1684,20260726,3
5703,20260726,3
2933,20260726,3
257,20260726,3
1569,20260726,3
3913,20260726,3
3586,20260726,3
1712,20260726,3
3192,20260726,3
2238,20260726,3
682,20260726,3
1474,20260726,3
2175,20260726,3
1811,20260726,3
5713,20260726,3
783,20260726,3
1519,20260726,3
2258,20260726,3
5811,20260726,3
1768,20260726,3
2288,20260726,3
4870,20260726,3
4806,20260726,3
1119,20260726,3
438,20260726,3
5567,20260726,3
293,20260726,3
552,20260726,3
3505,20260726,3
831,20260726,3
4785,20260726,3
4964,20260726,3
3752,20260726,3
2298,20260726,3
1801,20260726,3
3827,20260726,3
3410,20260726,3
4164,20260726,3
3782,20260726,3
5413,20260726,3
1526,20260726,3
3737,20260726,3
3933,20260726,3
3465,20260726,3
5699,20260726,3
1899,20260726,3
1953,20260726,3
4778,20260726,3
5458,20260726,3
4121,20260726,3
300,20260726,3
743,20260726,3
3949,20260726,3
377,20260726,3
4048,20260726,3
2965,20260726,3
190,20260726,3
4345,20260726,3
5683,20260726,3
214,20260726,3
153,20260726,3
2579,20260726,3
4775,20260726,3
4377,20260726,3
4711,20260726,3
2633,20260726,3
4442,20260726,3
628,20260726,3
3555,20260726,3
1342,20260726,3
139,20260726,3
2904,20260726,3
4784,20260726,3
5381,20260726,3
1973,20260726,3
3207,20260726,3
5241,20260726,3
2091,20260726,3
